proveedor,centro_distribucion,laboratorio,cum,descripcion,precio_proveedor,principio_activo,precio_maximo_venta,circular_origen,ratio_precio_vs_regulado,diferencia_valor,diferencia_pct
DISFARMA,CALI,SOPHIA,19924045-02,BRIMONIDINA TARTRATO 2MG/ML (0.2%) SOL OFT GTS FCOX5ML CX1 (AGGLAD OFTENO) - SOPHIA,13271,BRIMONIDINA TARTRATO,23280.5,Circular 19 de 2024,0.5700478941603488,-10009.5,-42.99521058396512
DISFARMA,GIRON,SOPHIA,19924045-02,BRIMONIDINA TARTRATO 2MG/ML (0.2%) SOL OFT GTS FCOX5ML CX1 (AGGLAD OFTENO) - SOPHIA,13271,BRIMONIDINA TARTRATO,23280.5,Circular 19 de 2024,0.5700478941603488,-10009.5,-42.99521058396512
DISFARMA,BOGOTA,ORGANON,19924192-01,DESOGESTREL 0.075MG TAB CX28 (CERAZETTE) - ORGANON,11396,DESOGESTREL,12576.06,Circular 19 de 2024,0.9061661601487271,-1180.0599999999995,-9.383383985127294
DISFARMA,CALI,ORGANON,19924192-01,DESOGESTREL 0.075MG TAB CX28 (CERAZETTE) - ORGANON,11396,DESOGESTREL,12576.06,Circular 19 de 2024,0.9061661601487271,-1180.0599999999995,-9.383383985127294
DISFARMA,GIRON,ORGANON,19924192-01,DESOGESTREL 0.075MG TAB CX28 (CERAZETTE) - ORGANON,11396,DESOGESTREL,12576.06,Circular 19 de 2024,0.9061661601487271,-1180.0599999999995,-9.383383985127294
DISFARMA,BOGOTA,BUSSIE,19926701-01,CELECOXIB 200MG CAP CX10 - BUSSIE,7640,CELECOXIB,16120.0,Circular 19 de 2024,0.4739454094292804,-8480.0,-52.605459057071954
DISFARMA,CALI,BUSSIE,19926701-01,CELECOXIB 200MG CAP CX10 - BUSSIE,7640,CELECOXIB,16120.0,Circular 19 de 2024,0.4739454094292804,-8480.0,-52.605459057071954
DISFARMA,GIRON,BUSSIE,19926701-01,CELECOXIB 200MG CAP CX10 - BUSSIE,7640,CELECOXIB,16120.0,Circular 19 de 2024,0.4739454094292804,-8480.0,-52.605459057071954
DISFARMA,BOGOTA,JANSSEN,19926868-01,TOPIRAMATO 15MG CAP FCOX60 CX1 (TOPAMAC SPRINKLE) - JANSSEN,16500,TOPIRAMATO,17694.0,Circular 19 de 2024,0.932519498134961,-1194.0,-6.7480501865038995
DISFARMA,CALI,JANSSEN,19926868-01,TOPIRAMATO 15MG CAP FCOX60 CX1 (TOPAMAC SPRINKLE) - JANSSEN,16500,TOPIRAMATO,17694.0,Circular 19 de 2024,0.932519498134961,-1194.0,-6.7480501865038995
DISFARMA,GIRON,JANSSEN,19926868-01,TOPIRAMATO 15MG CAP FCOX60 CX1 (TOPAMAC SPRINKLE) - JANSSEN,16500,TOPIRAMATO,17694.0,Circular 19 de 2024,0.932519498134961,-1194.0,-6.7480501865038995
DISFARMA,BOGOTA,ASTRAZENECA,19927923-06,METOPROLOL SUCCINATO 25MG TAB LIB PRO CX30 (BETALOC ZOK) - ASTRAZENECA,8850,METOPROLOL SUCCINATO,9262.5,Circular 19 de 2024,0.9554655870445344,-412.5,-4.4534412955465585
DISFARMA,CALI,ASTRAZENECA,19927923-06,METOPROLOL SUCCINATO 25MG TAB LIB PRO CX30 (BETALOC ZOK) - ASTRAZENECA,8850,METOPROLOL SUCCINATO,9262.5,Circular 19 de 2024,0.9554655870445344,-412.5,-4.4534412955465585
DISFARMA,BOGOTA,ASPEN,19928346-05,FONDAPARINUX 2.5MG/0.5ML SOL INY JERPREX0.5ML CX2 (ARIXTRA) - ASPEN,29998,FONDAPARINUX,30046.0,Circular 19 de 2024,0.9984024495773148,-48.0,-0.15975504226852158
DISFARMA,CALI,ASPEN,19928346-05,FONDAPARINUX 2.5MG/0.5ML SOL INY JERPREX0.5ML CX2 (ARIXTRA) - ASPEN,29998,FONDAPARINUX,30046.0,Circular 19 de 2024,0.9984024495773148,-48.0,-0.15975504226852158
DISFARMA,GIRON,ASPEN,19928346-05,FONDAPARINUX 2.5MG/0.5ML SOL INY JERPREX0.5ML CX2 (ARIXTRA) - ASPEN,29998,FONDAPARINUX,30046.0,Circular 19 de 2024,0.9984024495773148,-48.0,-0.15975504226852158
DISFARMA,BOGOTA,BOEHRINGER,19928606-03,HIDROCLOROTIAZIDA+TELMISARTAN 12.5MG+80MG TAB CX28 (MICARDIS PLUS) - BOEHRINGER,47572,HIDROCLOROTIAZIDA+TELMISARTAN,48406.4,Circular 19 de 2024,0.9827626099028227,-834.4000000000015,-1.723739009717726
DISFARMA,CALI,BOEHRINGER,19928606-03,HIDROCLOROTIAZIDA+TELMISARTAN 12.5MG+80MG TAB CX28 (MICARDIS PLUS) - BOEHRINGER,47572,HIDROCLOROTIAZIDA+TELMISARTAN,48406.4,Circular 19 de 2024,0.9827626099028227,-834.4000000000015,-1.723739009717726
DISFARMA,GIRON,BOEHRINGER,19928606-03,HIDROCLOROTIAZIDA+TELMISARTAN 12.5MG+80MG TAB CX28 (MICARDIS PLUS) - BOEHRINGER,47572,HIDROCLOROTIAZIDA+TELMISARTAN,48406.4,Circular 19 de 2024,0.9827626099028227,-834.4000000000015,-1.723739009717726
DISFARMA,BOGOTA,BOEHRINGER,19931241-01,BROMURO DE IPRATROPIO+FENOTEROL (20MCG+50MCG)/DOSIS SOL INH C*1 FCO X 200 DOSIS (10ML) (BERODUAL HFA) - BOEHRINGER,28999,BROMURO DE IPRATROPIO+FENOTEROL,30000.0,Circular 19 de 2024,0.9666333333333333,-1001.0,-3.336666666666667
DISFARMA,CALI,BOEHRINGER,19931241-01,BROMURO DE IPRATROPIO+FENOTEROL (20MCG+50MCG)/DOSIS SOL INH C*1 FCO X 200 DOSIS (10ML) (BERODUAL HFA) - BOEHRINGER,28999,BROMURO DE IPRATROPIO+FENOTEROL,30000.0,Circular 19 de 2024,0.9666333333333333,-1001.0,-3.336666666666667
DISFARMA,GIRON,BOEHRINGER,19931241-01,BROMURO DE IPRATROPIO+FENOTEROL (20MCG+50MCG)/DOSIS SOL INH C*1 FCO X 200 DOSIS (10ML) (BERODUAL HFA) - BOEHRINGER,28999,BROMURO DE IPRATROPIO+FENOTEROL,30000.0,Circular 19 de 2024,0.9666333333333333,-1001.0,-3.336666666666667
DISFARMA,BOGOTA,MSD,19931619-01,ERTAPENEM 1G POL INY VIAL CX1 (INVANZ) - MSD,76400,ERTAPENEM,173150.0,Circular 19 de 2024,0.44123592261045336,-96750.0,-55.87640773895466
DISFARMA,CALI,MSD,19931619-01,ERTAPENEM 1G POL INY VIAL CX1 (INVANZ) - MSD,76400,ERTAPENEM,173150.0,Circular 19 de 2024,0.44123592261045336,-96750.0,-55.87640773895466
DISFARMA,GIRON,MSD,19931619-01,ERTAPENEM 1G POL INY VIAL CX1 (INVANZ) - MSD,76400,ERTAPENEM,173150.0,Circular 19 de 2024,0.44123592261045336,-96750.0,-55.87640773895466
DISFARMA,BOGOTA,GENFAR,19932060-01,CANDESARTAN 8MG C*14 TAB - GENFAR,3276,CANDESARTAN,7862.4,Circular 19 de 2024,0.4166666666666667,-4586.4,-58.33333333333333
DISFARMA,CALI,GENFAR,19932060-01,CANDESARTAN 8MG C*14 TAB - GENFAR,3276,CANDESARTAN,7862.4,Circular 19 de 2024,0.4166666666666667,-4586.4,-58.33333333333333
DISFARMA,GIRON,GENFAR,19932060-01,CANDESARTAN 8MG C*14 TAB - GENFAR,3276,CANDESARTAN,7862.4,Circular 19 de 2024,0.4166666666666667,-4586.4,-58.33333333333333
DISFARMA,BOGOTA,NOVAMED,19932996-03,BUDESONIDA+FORMOTEROL FUMARATO 200MCG+6MCG CAP INH ORL CX30+DISP (AEROVIAL) - NOVAMED,20700,BUDESONIDA+FORMOTEROL FUMARATO,34860.0,Circular 19 de 2024,0.5938037865748709,-14160.0,-40.61962134251291
DISFARMA,CALI,NOVAMED,19932996-03,BUDESONIDA+FORMOTEROL FUMARATO 200MCG+6MCG CAP INH ORL CX30+DISP (AEROVIAL) - NOVAMED,20700,BUDESONIDA+FORMOTEROL FUMARATO,34860.0,Circular 19 de 2024,0.5938037865748709,-14160.0,-40.61962134251291
DISFARMA,GIRON,NOVAMED,19932996-03,BUDESONIDA+FORMOTEROL FUMARATO 200MCG+6MCG CAP INH ORL CX30+DISP (AEROVIAL) - NOVAMED,20700,BUDESONIDA+FORMOTEROL FUMARATO,34860.0,Circular 19 de 2024,0.5938037865748709,-14160.0,-40.61962134251291
DISFARMA,BOGOTA,NOVAMED,19932996-08,BUDESONIDA+FORMOTEROL FUMARATO 200MCG+6MCG CAP INH CX30 (AEROVIAL) - NOVAMED,22500,BUDESONIDA+FORMOTEROL FUMARATO,34860.0,Circular 19 de 2024,0.6454388984509466,-12360.0,-35.45611015490533
DISFARMA,CALI,NOVAMED,19932996-08,BUDESONIDA+FORMOTEROL FUMARATO 200MCG+6MCG CAP INH CX30 (AEROVIAL) - NOVAMED,22500,BUDESONIDA+FORMOTEROL FUMARATO,34860.0,Circular 19 de 2024,0.6454388984509466,-12360.0,-35.45611015490533
DISFARMA,GIRON,NOVAMED,19932996-08,BUDESONIDA+FORMOTEROL FUMARATO 200MCG+6MCG CAP INH CX30 (AEROVIAL) - NOVAMED,22500,BUDESONIDA+FORMOTEROL FUMARATO,34860.0,Circular 19 de 2024,0.6454388984509466,-12360.0,-35.45611015490533
DISFARMA,BOGOTA,FRESENIUS KABI,19933951-01,AMINOACIDOS+ALFACETOANALOGOS TAB CX100 (KETOSTERIL) - FRESENIUS KABI,112000,AMINOACIDOS+ALFACETOANALOGOS,138705.0,Circular 19 de 2024,0.8074690890739339,-26705.0,-19.25309109260661
DISFARMA,CALI,FRESENIUS KABI,19933951-01,AMINOACIDOS+ALFACETOANALOGOS TAB CX100 (KETOSTERIL) - FRESENIUS KABI,112000,AMINOACIDOS+ALFACETOANALOGOS,138705.0,Circular 19 de 2024,0.8074690890739339,-26705.0,-19.25309109260661
DISFARMA,GIRON,FRESENIUS KABI,19933951-01,AMINOACIDOS+ALFACETOANALOGOS TAB CX100 (KETOSTERIL) - FRESENIUS KABI,112000,AMINOACIDOS+ALFACETOANALOGOS,138705.0,Circular 19 de 2024,0.8074690890739339,-26705.0,-19.25309109260661
DISFARMA,BOGOTA,NOVARTIS,19934076-01,MICOFENOLATO SODICO 360MG TAB LIB RET CX120 (MYFORTIC) - NOVARTIS,619440,MICOFENOLATO SODICO,631152.0,Circular 19 de 2024,0.9814434557761047,-11712.0,-1.8556544223895355
DISFARMA,CALI,NOVARTIS,19934076-01,MICOFENOLATO SODICO 360MG TAB LIB RET CX120 (MYFORTIC) - NOVARTIS,619440,MICOFENOLATO SODICO,631152.0,Circular 19 de 2024,0.9814434557761047,-11712.0,-1.8556544223895355
DISFARMA,GIRON,NOVARTIS,19934076-01,MICOFENOLATO SODICO 360MG TAB LIB RET CX120 (MYFORTIC) - NOVARTIS,619440,MICOFENOLATO SODICO,631152.0,Circular 19 de 2024,0.9814434557761047,-11712.0,-1.8556544223895355
DISFARMA,BOGOTA,NOVARTIS,19934077-01,MICOFENOLATO SODICO 180MG TAB LIB RET CX120 (MYFORTIC) - NOVARTIS,309840,MICOFENOLATO SODICO,315576.0,Circular 19 de 2024,0.981823712829873,-5736.0,-1.8176287170127006
DISFARMA,GIRON,NOVARTIS,19934077-01,MICOFENOLATO SODICO 180MG TAB LIB RET CX120 (MYFORTIC) - NOVARTIS,309840,MICOFENOLATO SODICO,315576.0,Circular 19 de 2024,0.981823712829873,-5736.0,-1.8176287170127006
DISFARMA,CALI,IPSEN,19935650-01,LANREOTIDA 60MG SOL INY C*1 JERPRE X 0.5ML (SOMATULINE AUTOGEL) - IPSEN,2249200,LANREOTIDA,2249825.4,Circular 19 de 2024,0.9997220228734195,-625.3999999999069,-0.027797712658053683
DISFARMA,BOGOTA,GLAXOSMITHKLINE,19935908-02,LAMOTRIGINA 50MG TAB ORODISP CX30 (LAMICTAL) - GLAXOSMITHKLINE,7950,LAMOTRIGINA,26370.0,Circular 19 de 2024,0.3014789533560865,-18420.0,-69.85210466439136
DISFARMA,CALI,GLAXOSMITHKLINE,19935908-02,LAMOTRIGINA 50MG TAB ORODISP CX30 (LAMICTAL) - GLAXOSMITHKLINE,7950,LAMOTRIGINA,26370.0,Circular 19 de 2024,0.3014789533560865,-18420.0,-69.85210466439136
DISFARMA,GIRON,GLAXOSMITHKLINE,19935908-02,LAMOTRIGINA 50MG TAB ORODISP CX30 (LAMICTAL) - GLAXOSMITHKLINE,7950,LAMOTRIGINA,26370.0,Circular 19 de 2024,0.3014789533560865,-18420.0,-69.85210466439136
DISFARMA,BOGOTA,GLAXOSMITHKLINE,19936411-01,LEVETIRACETAM 1000MG TAB CX30 (KEPPRA) - GLAXOSMITHKLINE,64200,LEVETIRACETAM,88200.0,Circular 19 de 2024,0.7278911564625851,-24000.0,-27.2108843537415
DISFARMA,CALI,GLAXOSMITHKLINE,19936411-01,LEVETIRACETAM 1000MG TAB CX30 (KEPPRA) - GLAXOSMITHKLINE,64200,LEVETIRACETAM,88200.0,Circular 19 de 2024,0.7278911564625851,-24000.0,-27.2108843537415
DISFARMA,GIRON,GLAXOSMITHKLINE,19936411-01,LEVETIRACETAM 1000MG TAB CX30 (KEPPRA) - GLAXOSMITHKLINE,64200,LEVETIRACETAM,88200.0,Circular 19 de 2024,0.7278911564625851,-24000.0,-27.2108843537415
DISFARMA,BOGOTA,GLAXOSMITHKLINE,19936412-02,LEVETIRACETAM 500MG C*30 TAB (KEPPRA) - GLAXOSMITHKLINE,30480,LEVETIRACETAM,44100.0,Circular 19 de 2024,0.691156462585034,-13620.0,-30.8843537414966
DISFARMA,CALI,GLAXOSMITHKLINE,19936412-02,LEVETIRACETAM 500MG C*30 TAB (KEPPRA) - GLAXOSMITHKLINE,30480,LEVETIRACETAM,44100.0,Circular 19 de 2024,0.691156462585034,-13620.0,-30.8843537414966
DISFARMA,GIRON,GLAXOSMITHKLINE,19936412-02,LEVETIRACETAM 500MG C*30 TAB (KEPPRA) - GLAXOSMITHKLINE,30480,LEVETIRACETAM,44100.0,Circular 19 de 2024,0.691156462585034,-13620.0,-30.8843537414966
DISFARMA,BOGOTA,ORGANON,19936459-07,EZETIMIBA 10MG TAB CX30 (ZETIA) - ORGANON,123450,EZETIMIBA,124713.0,Circular 19 de 2024,0.9898727478290155,-1263.0,-1.012725217098458
DISFARMA,BOGOTA,GLAXOSMITHKLINE,19937616-02,DUTASTERIDA 0.5MG CAP CX30 (AVODART) - GLAXOSMITHKLINE,60450,DUTASTERIDA,65459.7,Circular 19 de 2024,0.9234689434873671,-5009.699999999997,-7.653105651263292
DISFARMA,CALI,GLAXOSMITHKLINE,19937616-02,DUTASTERIDA 0.5MG CAP CX30 (AVODART) - GLAXOSMITHKLINE,60450,DUTASTERIDA,65459.7,Circular 19 de 2024,0.9234689434873671,-5009.699999999997,-7.653105651263292
DISFARMA,GIRON,GLAXOSMITHKLINE,19937616-02,DUTASTERIDA 0.5MG CAP CX30 (AVODART) - GLAXOSMITHKLINE,60450,DUTASTERIDA,65459.7,Circular 19 de 2024,0.9234689434873671,-5009.699999999997,-7.653105651263292
DISFARMA,BOGOTA,SERVIER,19942431-05,TRIMETAZIDINA DCH 35MG TAB LIB SOST CX60 (VASTAREL MR) - SERVIER,63300,TRIMETAZIDINA DCH,65835.0,Circular 19 de 2024,0.9614946457051721,-2535.0,-3.850535429482798
DISFARMA,CALI,SERVIER,19942431-05,TRIMETAZIDINA DCH 35MG TAB LIB SOST CX60 (VASTAREL MR) - SERVIER,63300,TRIMETAZIDINA DCH,65835.0,Circular 19 de 2024,0.9614946457051721,-2535.0,-3.850535429482798
DISFARMA,GIRON,SERVIER,19942431-05,TRIMETAZIDINA DCH 35MG TAB LIB SOST CX60 (VASTAREL MR) - SERVIER,63300,TRIMETAZIDINA DCH,65835.0,Circular 19 de 2024,0.9614946457051721,-2535.0,-3.850535429482798
DISFARMA,GIRON,ASTELLAS,19943740-01,TACROLIMUS 5MG CAP CX50 (PROGRAF) - ASTELLAS,413400,TACROLIMUS,1139860.0,Circular 19 de 2024,0.3626761181197691,-726460.0,-63.732388188023094
DISFARMA,CALI,ASTELLAS,19943741-01,TACROLIMUS 1MG CAP CX50 (PROGRAF) - ASTELLAS,82700,TACROLIMUS,227972.0,Circular 19 de 2024,0.36276384819188323,-145272.0,-63.72361518081168
DISFARMA,GIRON,ASTELLAS,19943741-01,TACROLIMUS 1MG CAP CX50 (PROGRAF) - ASTELLAS,82700,TACROLIMUS,227972.0,Circular 19 de 2024,0.36276384819188323,-145272.0,-63.72361518081168
DISFARMA,BOGOTA,ZAMBON,19943837-05,FOSFOMICINA 3G GRAN SOBX8G CX1 (MONURIL) - ZAMBON,18700,FOSFOMICINA,18741.96,Circular 19 de 2024,0.9977611733244549,-41.95999999999913,-0.2238826675545094
DISFARMA,CALI,ZAMBON,19943837-05,FOSFOMICINA 3G GRAN SOBX8G CX1 (MONURIL) - ZAMBON,18700,FOSFOMICINA,18741.96,Circular 19 de 2024,0.9977611733244549,-41.95999999999913,-0.2238826675545094
DISFARMA,GIRON,ZAMBON,19943837-05,FOSFOMICINA 3G GRAN SOBX8G CX1 (MONURIL) - ZAMBON,18700,FOSFOMICINA,18741.96,Circular 19 de 2024,0.9977611733244549,-41.95999999999913,-0.2238826675545094
DISFARMA,BOGOTA,LAFRANCOL,19944041-02,ACIDO VALPROICO 250MG TAB LIB PRO CX30 (VALCOTE ER) - LAFRANCOL,36000,ACIDO VALPROICO,36600.0,Circular 19 de 2024,0.9836065573770492,-600.0,-1.639344262295082
DISFARMA,CALI,LAFRANCOL,19944041-02,ACIDO VALPROICO 250MG TAB LIB PRO CX30 (VALCOTE ER) - LAFRANCOL,36000,ACIDO VALPROICO,36600.0,Circular 19 de 2024,0.9836065573770492,-600.0,-1.639344262295082
DISFARMA,BOGOTA,MSD,19945183-02,APREPITANT 125MG/80MG CAP KIT CX3 (EMEND) - MSD,91590,APREPITANT,94266.6,Circular 19 de 2024,0.9716060619561965,-2676.600000000006,-2.8393938043803484
DISFARMA,BOGOTA,ASTRAZENECA,19945455-02,BUDESONIDA+FORMOTEROL FUMARATO 320MCG+9MCG POL INH BUC FCOX60 DOSIS CX1 (SYMBICORT TURBUHALER) - ASTRAZENECA,102459,BUDESONIDA+FORMOTEROL FUMARATO,111552.0,Circular 19 de 2024,0.9184864457831325,-9093.0,-8.151355421686747
DISFARMA,CALI,ASTRAZENECA,19945455-02,BUDESONIDA+FORMOTEROL FUMARATO 320MCG+9MCG POL INH BUC FCOX60 DOSIS CX1 (SYMBICORT TURBUHALER) - ASTRAZENECA,102459,BUDESONIDA+FORMOTEROL FUMARATO,111552.0,Circular 19 de 2024,0.9184864457831325,-9093.0,-8.151355421686747
DISFARMA,GIRON,ASTRAZENECA,19945455-02,BUDESONIDA+FORMOTEROL FUMARATO 320MCG+9MCG POL INH BUC FCOX60 DOSIS CX1 (SYMBICORT TURBUHALER) - ASTRAZENECA,102459,BUDESONIDA+FORMOTEROL FUMARATO,111552.0,Circular 19 de 2024,0.9184864457831325,-9093.0,-8.151355421686747
DISFARMA,CALI,NOVARTIS,19946766-02,EVEROLIMUS 0.75MG TAB CX60 (CERTICAN) - NOVARTIS,1229400,EVEROLIMUS,1243572.3,Circular 19 de 2024,0.9886035576701089,-14172.300000000047,-1.139644232989111
DISFARMA,GIRON,NOVARTIS,19946771-02,EVEROLIMUS 1MG TAB CX60 (CERTICAN) - NOVARTIS,1654260,EVEROLIMUS,1658096.4,Circular 19 de 2024,0.9976862623910167,-3836.399999999907,-0.2313737608983354
DISFARMA,BOGOTA,NOVARTIS,19946772-02,EVEROLIMUS 0.5MG TAB CX60 (CERTICAN) - NOVARTIS,827160,EVEROLIMUS,829048.2,Circular 19 de 2024,0.997722448465602,-1888.1999999999534,-0.22775515343980646
DISFARMA,CALI,NOVARTIS,19946772-02,EVEROLIMUS 0.5MG TAB CX60 (CERTICAN) - NOVARTIS,827160,EVEROLIMUS,829048.2,Circular 19 de 2024,0.997722448465602,-1888.1999999999534,-0.22775515343980646
DISFARMA,GIRON,NOVARTIS,19946772-02,EVEROLIMUS 0.5MG TAB CX60 (CERTICAN) - NOVARTIS,827160,EVEROLIMUS,829048.2,Circular 19 de 2024,0.997722448465602,-1888.1999999999534,-0.22775515343980646
DISFARMA,BOGOTA,LAFRANCOL,19946883-37,ENANTATO DE NORETISTERONA+VALERATO DE ESTRADIOL (50MG+5MG)/ML SOL INY AMPX1ML CX24 (NOFERTYL) - LAFRANCOL,98424,ENANTATO DE NORETISTERONA+VALERATO DE ESTRADIOL,216372.0,Circular 19 de 2024,0.4548832566136099,-117948.0,-54.51167433863902
DISFARMA,CALI,LAFRANCOL,19946883-37,ENANTATO DE NORETISTERONA+VALERATO DE ESTRADIOL (50MG+5MG)/ML SOL INY AMPX1ML CX24 (NOFERTYL) - LAFRANCOL,98424,ENANTATO DE NORETISTERONA+VALERATO DE ESTRADIOL,216372.0,Circular 19 de 2024,0.4548832566136099,-117948.0,-54.51167433863902
DISFARMA,BOGOTA,BAYER,19946953-01,DROSPIRENONA+ESTRADIOL 2MG+1MG TAB CX28 (ANGELIQ) - BAYER,42980,DROSPIRENONA+ESTRADIOL,43214.27,Circular 19 de 2024,0.9945788740617394,-234.2699999999968,-0.5421125938260598
DISFARMA,CALI,BAYER,19946953-01,DROSPIRENONA+ESTRADIOL 2MG+1MG TAB CX28 (ANGELIQ) - BAYER,42980,DROSPIRENONA+ESTRADIOL,43214.27,Circular 19 de 2024,0.9945788740617394,-234.2699999999968,-0.5421125938260598
DISFARMA,BOGOTA,PROCAPS,19947216-05,LATANOPROST 0.05MG/ML (0.005%) SOL OFT GTS C*1 FCO X 2.5ML (LATANOX) - PROCAPS,6057,LATANOPROST,20671.7038,Circular 19 de 2024,0.29300922936018464,-14614.7038,-70.69907706398155
DISFARMA,CALI,PROCAPS,19947216-05,LATANOPROST 0.05MG/ML (0.005%) SOL OFT GTS C*1 FCO X 2.5ML (LATANOX) - PROCAPS,6057,LATANOPROST,20671.7038,Circular 19 de 2024,0.29300922936018464,-14614.7038,-70.69907706398155
DISFARMA,GIRON,PROCAPS,19947216-05,LATANOPROST 0.05MG/ML (0.005%) SOL OFT GTS C*1 FCO X 2.5ML (LATANOX) - PROCAPS,6057,LATANOPROST,20671.7038,Circular 19 de 2024,0.29300922936018464,-14614.7038,-70.69907706398155
DISFARMA,BOGOTA,PROCAPS,19947216-18,LATANOPROST 0.05MG/ML (0.005%) SOL OFT GTS C*25 FCO X 5ML (LATANOX) - PROCAPS,182500,LATANOPROST,1033585.1875,Circular 19 de 2024,0.17656986788038698,-851085.1875,-82.3430132119613
DISFARMA,CALI,PROCAPS,19947216-18,LATANOPROST 0.05MG/ML (0.005%) SOL OFT GTS C*25 FCO X 5ML (LATANOX) - PROCAPS,182500,LATANOPROST,1033585.1875,Circular 19 de 2024,0.17656986788038698,-851085.1875,-82.3430132119613
DISFARMA,GIRON,PROCAPS,19947216-18,LATANOPROST 0.05MG/ML (0.005%) SOL OFT GTS C*25 FCO X 5ML (LATANOX) - PROCAPS,182500,LATANOPROST,1033585.1875,Circular 19 de 2024,0.17656986788038698,-851085.1875,-82.3430132119613
DISFARMA,GIRON,BAYER,19947558-03,ILOPROST 10MCG/ML SOL INH C*30 AMP X 2ML (VENTAVIS) - BAYER,1860000,ILOPROST,1880175.492,Circular 19 de 2024,0.9892693569904271,-20175.492000000086,-1.0730643009572898
DISFARMA,BOGOTA,MEGALABS,19948593-02,HIDROCLOROTIAZIDA+IRBESARTAN 12.5MG+300MG TAB CX30 (IRBEPREX H) - MEGALABS,19170,HIDROCLOROTIAZIDA+IRBESARTAN,60840.0,Circular 19 de 2024,0.3150887573964497,-41670.0,-68.49112426035504
DISFARMA,GIRON,MEGALABS,19948593-02,HIDROCLOROTIAZIDA+IRBESARTAN 12.5MG+300MG TAB CX30 (IRBEPREX H) - MEGALABS,19170,HIDROCLOROTIAZIDA+IRBESARTAN,60840.0,Circular 19 de 2024,0.3150887573964497,-41670.0,-68.49112426035504
DISFARMA,BOGOTA,SIEGFRIED,19949126-13,HIDROCLOROTIAZIDA+IRBESARTAN 12.5MG+150MG TAB CX28 (IRBETIAZID) - SIEGFRIED,9828,HIDROCLOROTIAZIDA+IRBESARTAN,28392.0,Circular 19 de 2024,0.34615384615384615,-18564.0,-65.38461538461539
DISFARMA,GIRON,SIEGFRIED,19949126-13,HIDROCLOROTIAZIDA+IRBESARTAN 12.5MG+150MG TAB CX28 (IRBETIAZID) - SIEGFRIED,9828,HIDROCLOROTIAZIDA+IRBESARTAN,28392.0,Circular 19 de 2024,0.34615384615384615,-18564.0,-65.38461538461539
DISFARMA,BOGOTA,SOPHIA,19949566-01,LATANOPROST 0.05MG/ML (0.005%) SOL OFT GTS FCOX3ML CX1 (GAAP OFTENO) - SOPHIA,13412,LATANOPROST,24806.0445,Circular 19 de 2024,0.5406746730620434,-11394.0445,-45.93253269379566
DISFARMA,CALI,SOPHIA,19949566-01,LATANOPROST 0.05MG/ML (0.005%) SOL OFT GTS FCOX3ML CX1 (GAAP OFTENO) - SOPHIA,13412,LATANOPROST,24806.0445,Circular 19 de 2024,0.5406746730620434,-11394.0445,-45.93253269379566
DISFARMA,GIRON,SOPHIA,19949566-01,LATANOPROST 0.05MG/ML (0.005%) SOL OFT GTS FCOX3ML CX1 (GAAP OFTENO) - SOPHIA,13412,LATANOPROST,24806.0445,Circular 19 de 2024,0.5406746730620434,-11394.0445,-45.93253269379566
DISFARMA,BOGOTA,PROCAPS,19950452-38,ENOXAPARINA 80MG/0.8ML SOL INY JERPREX0.8ML CX1 (CLENOX) - PROCAPS,16800,ENOXAPARINA,26129.6,Circular 19 de 2024,0.6429489927132448,-9329.599999999999,-35.70510072867552
DISFARMA,CALI,PROCAPS,19950452-38,ENOXAPARINA 80MG/0.8ML SOL INY JERPREX0.8ML CX1 (CLENOX) - PROCAPS,16800,ENOXAPARINA,26129.6,Circular 19 de 2024,0.6429489927132448,-9329.599999999999,-35.70510072867552
DISFARMA,GIRON,PROCAPS,19950452-38,ENOXAPARINA 80MG/0.8ML SOL INY JERPREX0.8ML CX1 (CLENOX) - PROCAPS,16800,ENOXAPARINA,26129.6,Circular 19 de 2024,0.6429489927132448,-9329.599999999999,-35.70510072867552
DISFARMA,BOGOTA,PROCAPS,19950452-73,ENOXAPARINA 60MG/0.6ML SOL INY JERPREX0.6ML CX1 (CLENOX) - PROCAPS,13719,ENOXAPARINA,19597.2,Circular 19 de 2024,0.700048986589921,-5878.200000000001,-29.995101341007903
DISFARMA,CALI,PROCAPS,19950452-73,ENOXAPARINA 60MG/0.6ML SOL INY JERPREX0.6ML CX1 (CLENOX) - PROCAPS,13719,ENOXAPARINA,19597.2,Circular 19 de 2024,0.700048986589921,-5878.200000000001,-29.995101341007903
DISFARMA,GIRON,PROCAPS,19950452-73,ENOXAPARINA 60MG/0.6ML SOL INY JERPREX0.6ML CX1 (CLENOX) - PROCAPS,13719,ENOXAPARINA,19597.2,Circular 19 de 2024,0.700048986589921,-5878.200000000001,-29.995101341007903
DISFARMA,BOGOTA,SANOFI,19950479-02,INSULINA GLULISINA 100UI/ML SOL INY CARTX3ML CX5 (APIDRA) - SANOFI,103000,INSULINA GLULISINA,120360.0,Circular 19 de 2024,0.8557660352276504,-17360.0,-14.423396477234963
DISFARMA,CALI,SANOFI,19950479-02,INSULINA GLULISINA 100UI/ML SOL INY CARTX3ML CX5 (APIDRA) - SANOFI,103000,INSULINA GLULISINA,120360.0,Circular 19 de 2024,0.8557660352276504,-17360.0,-14.423396477234963
