cum,precio_maximo_venta
20019919-6,746391.24
20019919-7,799704.9
20019919-1,93298.91
20019919-8,1119586.86
20019919-9,1199557.35
20019918-10,1777122.0
20019918-2,248797.08
20019918-4,355424.4
20019918-3,497594.16
20019918-5,533136.6
20019918-6,995188.32
20019918-7,1066273.2
20019918-1,124398.54
20019918-8,1492782.48
20019918-9,1599409.8
19987601-2,55288.24
19987601-1,13822.06
20026565-10,444280.5
20026565-2,62199.27
20127403-2,62199.27
20026565-3,88856.1
20026565-4,124398.54
20026565-5,133284.15
20026565-6,248797.08
20026565-7,266568.3
20026565-1,31099.64
20127403-1,31099.64
20026565-8,373195.62
20026565-9,399852.45
19992580-1,7898.32
20019920-10,888561.0
20019920-2,124398.54
20019920-3,177712.2
19992583-2,248797.08
20019920-4,248797.08
20019920-5,266568.3
20019920-6,497594.16
20019920-7,533136.6
19992583-1,62199.27
20019920-1,62199.27
20019920-8,746391.24
20019920-9,799704.9
20083253-1,12656034.0
20083253-2,12656034.0
20055348-1,4429611.9
20055348-2,18984051.0
20055348-3,18984051.0
20055348-4,18984051.0
20048478-3,5906149.2
20048478-1,25312068.0
20048478-2,25312068.0
20048478-4,25312068.0
20055293-2,1476537.3
20055293-4,5906149.2
20055293-1,6328017.0
20055293-3,6328017.0
20055293-5,6328017.0
20123301-3,72995.0
20123301-6,102193.0
20123301-4,218985.0
20136519-1,145990.0
20136519-2,437970.0
20136519-3,145990.0
20123301-1,72995.0
20123301-5,102193.0
20123301-2,218985.0
20202462-3,145990.0
20146805-1,437970.0
20202462-1,437970.0
20202462-2,875940.0
20202459-1,7299.5
20202459-2,7299.5
20202459-3,7299.5
20146806-1,218985.0
20079913-1,19537.5
20079913-5,19537.5
20079913-2,39075.0
20079913-6,39075.0
20079913-3,78150.0
20079913-7,78150.0
20079913-4,117225.0
20079913-8,117225.0
20103741-1,13025.0
20055569-1,78150.0
20103742-1,13025.0
20103742-13,13025.0
20103742-21,13025.0
20103742-27,13025.0
20103742-33,13025.0
20103742-7,13025.0
20103742-19,2605.0
20103742-39,2605.0
20103742-14,26050.0
20103742-2,26050.0
20103742-22,26050.0
20103742-28,26050.0
20103742-34,26050.0
20103742-8,26050.0
20103742-15,39075.0
20103742-23,39075.0
20103742-29,39075.0
20103742-3,39075.0
20103742-35,39075.0
20103742-9,39075.0
20103742-10,52100.0
20103742-16,52100.0
20103742-24,52100.0
20103742-30,52100.0
20103742-36,52100.0
20103742-4,52100.0
20103742-20,6512.5
20103742-40,6512.5
20103742-11,65125.0
20103742-17,65125.0
20103742-25,65125.0
20103742-31,65125.0
20103742-37,65125.0
20103742-5,65125.0
20103742-12,78150.0
20103742-18,78150.0
20103742-26,78150.0
20103742-32,78150.0
20103742-38,78150.0
20103742-6,78150.0
19902534-1,36470.0
19902534-2,78150.0
19902534-3,78150.0
19902534-4,78150.0
20137527-1,39075.0
20137527-2,39075.0
20164781-1,78150.0
20164781-2,78150.0
19974242-1,100950.0
19974242-2,100950.0
19974242-3,100950.0
19974242-4,100950.0
19974242-5,100950.0
20023872-2,168250.0
20023872-3,168250.0
20023872-1,252375.0
20023872-4,252375.0
20139736-1,100950.0
20139736-2,100950.0
20001595-1,100950.0
20001595-2,33650.0
19913254-1,100950.0
19913254-2,100950.0
20085215-1,100950.0
20085215-2,100950.0
20128097-1,100950.0
20128097-2,100950.0
20104379-1,100950.0
20104379-2,100950.0
20104379-3,100950.0
20104379-4,100950.0
19950917-1,123300.0
19950917-2,123300.0
19950917-3,123300.0
19950917-4,123300.0
19950917-5,123300.0
19950917-6,123300.0
20023873-2,205500.0
20023873-3,205500.0
20023873-1,308250.0
20023873-4,308250.0
20139732-1,123300.0
20139732-2,123300.0
20001593-2,41100.0
20001593-1,123300.0
19913258-1,123300.0
19913258-2,123300.0
20085214-1,123300.0
20085214-2,123300.0
20128029-1,123300.0
20128029-2,123300.0
20104370-1,123300.0
20104370-2,123300.0
20104370-3,123300.0
20104370-4,123300.0
20079916-1,30772.5
20079916-5,30772.5
20079916-2,61545.0
20079916-6,61545.0
20079916-3,123090.0
20079916-7,123090.0
20079916-4,184635.0
20079916-8,184635.0
20086371-2,123090.0
20086371-3,123090.0
20086371-1,246180.0
20020106-2,123090.0
20012476-4,20515.0
20012476-1,30772.5
20012476-2,61545.0
20012476-3,123090.0
20020106-1,61545.0
20055571-49,2051.5
20055571-51,2051.5
20055571-1,20515.0
20055571-18,20515.0
20055571-2,20515.0
20055571-23,20515.0
20055571-31,20515.0
20055571-41,20515.0
20055571-50,4103.0
20055571-52,4103.0
20055571-20,41030.0
20055571-24,41030.0
20055571-3,41030.0
20055571-32,41030.0
20055571-4,41030.0
20055571-42,41030.0
20055571-15,61545.0
20055571-25,61545.0
20055571-34,61545.0
20055571-43,61545.0
20055571-5,61545.0
20055571-6,61545.0
20055571-17,82060.0
20055571-26,82060.0
20055571-36,82060.0
20055571-44,82060.0
20055571-7,82060.0
20055571-8,82060.0
20055571-10,102575.0
20055571-19,102575.0
20055571-27,102575.0
20055571-37,102575.0
20055571-45,102575.0
20055571-9,102575.0
20055571-11,123090.0
20055571-12,123090.0
20055571-21,123090.0
20055571-28,123090.0
20055571-38,123090.0
20055571-46,123090.0
20055571-13,143605.0
20055571-14,143605.0
20055571-29,143605.0
20055571-33,143605.0
20055571-39,143605.0
20055571-47,143605.0
20055571-16,164120.0
20055571-22,164120.0
20055571-30,164120.0
20055571-35,164120.0
20055571-40,164120.0
20055571-48,164120.0
20103748-1,20515.0
20103748-13,20515.0
20103748-21,20515.0
20103748-27,20515.0
20103748-33,20515.0
20103748-7,20515.0
20103748-19,4103.0
20103748-42,4103.0
20103748-14,41030.0
20103748-2,41030.0
20103748-22,41030.0
20103748-28,41030.0
20103748-34,41030.0
20103748-8,41030.0
20103748-15,61545.0
20103748-23,61545.0
20103748-29,61545.0
20103748-3,61545.0
20103748-35,61545.0
20103748-9,61545.0
20103748-10,82060.0
20103748-16,82060.0
20103748-24,82060.0
20103748-30,82060.0
20103748-36,82060.0
20103748-4,82060.0
20103748-20,10257.5
20103748-43,10257.5
20103748-11,102575.0
20103748-17,102575.0
20103748-25,102575.0
20103748-31,102575.0
20103748-37,102575.0
20103748-5,102575.0
20103748-12,123090.0
20103748-18,123090.0
20103748-26,123090.0
20103748-32,123090.0
20103748-38,123090.0
20103748-6,123090.0
19902535-2,123090.0
20013309-2,123090.0
20013309-3,123090.0
20013309-1,57442.0
19902535-1,57442.0
20164772-1,123090.0
20164772-2,123090.0
20137530-1,61545.0
20137530-2,61545.0
19974239-1,80460.0
19974239-2,80460.0
19974239-3,80460.0
19974239-4,80460.0
19974239-5,80460.0
20001592-2,26820.0
20001592-1,80460.0
19913256-1,80460.0
19913256-2,80460.0
20084871-1,80460.0
20084871-2,80460.0
20104346-2,80460.0
20104346-3,80460.0
20104346-4,80460.0
20104346-1,80460.0
20079912-1,32205.0
20079912-5,32205.0
20079912-2,64410.0
20079912-6,64410.0
20079912-3,128820.0
20079912-7,128820.0
20079912-4,193230.0
20079912-8,193230.0
20086364-2,128820.0
20086364-3,128820.0
20086364-1,257640.0
20020107-1,64410.0
20020107-2,128820.0
20012474-1,21470.0
20012474-2,32205.0
20012474-3,64410.0
20012474-4,128820.0
20055568-1,21470.0
20103741-13,21470.0
20103741-21,21470.0
20103741-27,21470.0
20103741-33,21470.0
20103741-7,21470.0
20103741-19,4294.0
20103741-39,4294.0
20103741-14,42940.0
20103741-2,42940.0
20103741-22,42940.0
20103741-28,42940.0
20103741-34,42940.0
20103741-8,42940.0
20103741-15,64410.0
20103741-23,64410.0
20103741-29,64410.0
20103741-3,64410.0
20103741-35,64410.0
20103741-9,64410.0
20103741-10,85880.0
20103741-16,85880.0
20103741-24,85880.0
20103741-30,85880.0
20103741-36,85880.0
20103741-4,85880.0
20103741-20,10735.0
20103741-40,10735.0
20103741-11,107350.0
20103741-17,107350.0
20103741-25,107350.0
20103741-31,107350.0
20103741-37,107350.0
20103741-5,107350.0
20103741-12,128820.0
20103741-18,128820.0
20103741-26,128820.0
20103741-32,128820.0
20103741-38,128820.0
20103741-6,128820.0
19902533-2,60116.0
19902533-3,128820.0
19902533-4,128820.0
20137533-2,64410.0
20137533-1,64410.0
20017614-1,69638.8
20017614-2,69638.8
20017613-1,69638.8
20017613-4,69638.8
20017613-2,139277.6
20017613-3,34819.4
19900234-1,938484.9
19900234-2,938484.9
19900234-3,938484.9
19900235-1,312828.3
20016974-2,486621.8
20016974-5,486621.8
20016974-3,1216554.5
20016974-6,1216554.5
20016974-1,243310.9
20016974-4,243310.9
20002144-1,500525.28
20002144-4,500525.28
20002154-2,632608.34
20002144-2,1001050.56
20002144-5,1001050.56
20002154-3,1581520.85
20002144-3,2502626.4
20002144-6,2502626.4
20002154-1,316304.17
20125116-4,299691.96
20125116-3,299691.96
20125116-2,599383.93
20125116-1,599383.93
19972899-2,21376.6
19972899-5,3053.8
19972899-3,32064.9
19972899-4,42753.2
19972899-1,10688.3
19972902-2,42753.2
19972902-5,6107.6
19972902-3,64129.8
19972902-4,85506.4
19972902-1,21376.6
19972901-2,85506.4
19972901-5,12215.2
19972901-3,128259.6
19972901-4,171012.8
19972901-1,42753.2
19972900-2,171012.8
19972900-5,24430.4
19972900-3,256519.2
19972900-4,342025.6
19972900-1,85506.4
19982663-8,61076.0
19982663-6,91614.0
19982663-7,91614.0
19982663-10,12215.2
19982663-5,183228.0
19982663-9,24430.4
19982664-12,30538.0
19982664-1,45807.0
19982664-5,45807.0
19982664-8,45807.0
19982664-2,61076.0
19982664-10,91614.0
19982664-11,91614.0
19982664-3,91614.0
19982664-6,91614.0
19982664-7,91614.0
19982664-9,91614.0
19982664-4,12215.2
19982663-1,91614.0
19982663-2,122152.0
19982663-3,183228.0
19982663-4,24430.4
19982379-2,42753.2
19982379-3,64129.8
19982379-4,85506.4
19982379-1,21376.6
20166393-1,91614.0
20166394-1,183228.0
19996416-1,30538.0
19996416-5,30538.0
20078870-2,30538.0
20078870-15,305380.0
20078870-3,42753.2
20078870-9,6107.6
19996416-2,61076.0
19996416-6,61076.0
20078870-4,85506.4
19996416-3,91614.0
19996416-7,91614.0
20078870-11,91614.0
20078870-5,91614.0
19996416-4,122152.0
19996416-8,122152.0
20078870-12,122152.0
20078870-6,122152.0
20078870-10,15269.0
20078870-13,152690.0
20078870-7,152690.0
20078870-14,183228.0
20078870-8,183228.0
20078870-1,21376.6
19974652-2,61076.0
19974652-3,85506.4
19974652-7,12215.2
19974652-4,122152.0
19974652-5,171012.8
19974652-6,183228.0
19974652-1,42753.2
19976477-2,15269.0
19976477-6,21376.6
19976477-8,3053.8
19976477-3,30538.0
19976477-7,42753.2
19976477-4,45807.0
19976477-5,10688.3
19976723-4,30538.0
19976723-2,42753.2
19976723-8,6107.6
19976723-5,61076.0
19976723-3,85506.4
19976723-6,91614.0
19976723-1,21376.6
19976723-7,213766.0
19996410-1,122152.0
19996410-5,122152.0
19996410-2,244304.0
19996410-6,244304.0
19996410-3,366456.0
19996410-7,366456.0
19996410-4,488608.0
19996410-8,488608.0
19989019-7,15269.0
19989019-2,21376.6
19989019-8,21376.6
19989019-3,32064.9
19989019-4,42753.2
19989019-5,6107.6
19989019-1,10688.3
19989019-6,10688.3
19989089-7,30538.0
19989089-2,42753.2
19989089-8,42753.2
19989089-3,64129.8
19989089-4,85506.4
19989089-5,12215.2
19989089-1,21376.6
19989089-6,21376.6
20078871-2,61076.0
19989090-7,61076.0
20078871-16,610760.0
20078871-9,610760.0
20078871-3,85506.4
19989090-2,85506.4
19989090-8,85506.4
20078871-10,12215.2
19989090-3,128259.6
20078871-4,171012.8
19989090-4,171012.8
20078871-12,183228.0
20078871-5,183228.0
19989090-5,24430.4
20078871-13,244304.0
20078871-6,244304.0
20078871-11,30538.0
20078871-14,305380.0
20078871-7,305380.0
20078871-15,366456.0
20078871-8,366456.0
20078871-1,42753.2
19989090-1,42753.2
19989090-6,42753.2
19996412-1,61076.0
19996412-10,61076.0
19996412-5,61076.0
19996412-2,122152.0
19996412-6,122152.0
19996412-9,122152.0
19996412-11,183228.0
19996412-3,183228.0
19996412-7,183228.0
19996412-12,244304.0
19996412-4,244304.0
19996412-8,244304.0
20138715-2,32064.9
20138715-5,32064.9
20138715-3,45807.0
20138715-1,10688.3
20138715-4,10688.3
20138718-2,64129.8
20138718-3,91614.0
20138718-1,21376.6
20138718-4,21376.6
20138718-5,21376.6
20138717-1,128259.6
20138717-5,128259.6
20138717-3,183228.0
20138717-2,42753.2
20138717-4,42753.2
20138716-1,122152.0
20138716-4,122152.0
20138716-2,366456.0
20138716-3,366456.0
20138716-5,366456.0
19974991-1,42753.2
19974991-5,42753.2
19974991-7,6107.6
19974991-2,85506.4
19974991-6,85506.4
19974991-9,85506.4
19974991-8,12215.2
19974991-3,21376.6
19974991-4,21376.6
19965203-3,1526.9
19965203-1,22903.5
19965203-4,3053.8
19965203-2,45807.0
19951296-2,21376.6
19951296-1,3053.8
19951296-3,42753.2
19951296-5,10688.3
19951296-4,138947.9
19951298-2,42753.2
19951298-1,6107.6
19951298-3,85506.4
19951298-4,21376.6
19951298-5,277895.8
19951299-1,85506.4
19951299-4,12215.2
19951299-2,171012.8
19951299-5,42753.2
19951299-3,555791.6
19951301-1,171012.8
19951301-4,24430.4
19951301-2,342025.6
19951301-5,85506.4
19951301-3,1111583.2
20199290-3,3053.8
20199290-2,42753.2
20199290-1,85506.4
20199294-2,171012.8
20199294-1,342025.6
19951295-6,3053.8
19951295-1,42753.2
19951295-4,6107.6
19951295-2,85506.4
19951295-5,21376.6
19951295-3,277895.8
19951290-1,85506.4
19951290-4,12215.2
19951290-2,171012.8
19951290-5,42753.2
19951290-6,42753.2
19951290-3,555791.6
19951293-2,21376.6
19951293-6,3053.8
19951293-3,32064.9
19951293-4,42753.2
19951293-1,10688.3
19951293-7,10688.3
19951293-5,138947.9
19951292-1,171012.8
19951292-5,24430.4
19951292-2,256519.2
19951292-3,342025.6
19951292-4,85506.4
20026612-1,693805.0
20026612-2,693805.0
19914809-15,138761.0
19914809-2,138761.0
19914809-24,138761.0
19914809-33,138761.0
19914809-6,1387610.0
19914809-7,1387610.0
19914809-8,1387610.0
19914809-9,1387610.0
19914809-16,277522.0
19914809-25,277522.0
19914809-3,277522.0
19914809-34,277522.0
19914809-1,416283.0
19914809-17,416283.0
19914809-26,416283.0
19914809-35,416283.0
19914809-4,416283.0
19914809-10,555044.0
19914809-18,555044.0
19914809-27,555044.0
19914809-36,555044.0
19914809-11,693805.0
19914809-19,693805.0
19914809-28,693805.0
19914809-37,693805.0
19914809-20,832566.0
19914809-29,832566.0
19914809-38,832566.0
19914809-5,832566.0
19914809-12,971327.0
19914809-21,971327.0
19914809-30,971327.0
19914809-39,971327.0
19914809-13,1110088.0
19914809-22,1110088.0
19914809-31,1110088.0
19914809-40,1110088.0
19914809-14,1248849.0
19914809-23,1248849.0
19914809-32,1248849.0
19914809-41,1248849.0
19939770-2,277522.0
19939770-6,2775220.0
19939770-7,2775220.0
19939770-8,2775220.0
19939770-3,555044.0
19939770-1,832566.0
19939770-4,832566.0
19939770-5,1665132.0
20028632-1,138761.0
19975048-2,70924.0
19975048-7,70924.0
19975048-1,141848.0
19975048-8,141848.0
19975048-3,35462.0
19975048-5,35462.0
19975048-4,461006.0
19975048-6,496468.0
19975067-1,17731.0
19975067-8,17731.0
19975067-2,35462.0
19975067-6,35462.0
19975067-4,8865.5
19975067-7,8865.5
19975067-3,115251.5
19975067-5,124117.0
19975068-1,35462.0
19975068-7,35462.0
19975068-2,70924.0
19975068-8,70924.0
19975068-4,17731.0
19975068-6,17731.0
19975068-3,230503.0
19975068-5,248234.0
20029003-8,141848.0
20029003-2,70924.0
20029003-7,70924.0
20029003-1,91188.0
20029003-3,35462.0
20029003-5,35462.0
20029003-4,461006.0
20029003-6,496468.0
20029001-1,35462.0
20029001-3,35462.0
20029001-2,70924.0
20029001-4,70924.0
20029001-5,17731.0
20029001-8,17731.0
20029001-6,230503.0
20029001-7,248234.0
20190800-1,53239.0
20190800-4,53239.0
20190800-2,106478.0
20190800-3,159717.0
20190800-5,26619.5
20190690-1,26619.5
20190690-4,26619.5
20190690-2,53239.0
20190690-3,79858.5
20190690-5,13309.75
20140596-1,53239.0
20140596-2,106478.0
20140596-3,159717.0
20140596-4,212956.0
20140596-5,266195.0
20140596-6,319434.0
20140596-7,372673.0
20140596-8,425912.0
20140588-1,26619.5
20138333-1,53239.0
20138333-4,10647.8
20138333-2,106478.0
20122053-1,159717.0
20138333-3,159717.0
20138333-5,21295.6
20138338-1,26619.5
20138338-4,5323.9
20138338-2,53239.0
20120260-1,79858.5
20138338-3,79858.5
20138338-5,10647.8
20100620-3,266195.0
20100620-1,39929.25
20100620-4,5323.9
20100620-2,79858.5
20138824-4,10647.8
20138824-1,106478.0
20138824-2,159717.0
20138824-5,26619.5
20138824-3,319434.0
20138823-4,5323.9
20138823-1,53239.0
20138823-2,79858.5
20138823-5,13309.75
20138823-3,159717.0
20196516-4,26619.5
20196516-2,53239.0
20196516-5,53239.0
20196516-3,79858.5
20196516-1,26619.5
20096230-1,53239.0
20096230-11,53239.0
20096230-9,10647.8
20096230-12,106478.0
20096230-2,106478.0
20096230-13,15971.7
20096230-3,159717.0
20096230-4,212956.0
20096230-10,26619.5
20096230-5,266195.0
20096230-6,319434.0
20096230-7,372673.0
20096230-8,425912.0
20081752-1,26619.5
20081752-11,26619.5
20081752-9,5323.9
20081752-12,53239.0
20081752-2,53239.0
20081752-13,7985.85
20081752-3,79858.5
20081752-4,106478.0
20081752-10,13309.75
20081752-5,133097.5
20081752-6,159717.0
20081752-7,186336.5
20081752-8,212956.0
19971195-1,1102380.0
19971195-3,12346656.0
19971195-4,12346656.0
19971195-2,6614280.0
19971195-5,6614280.0
20196786-1,110238.0
20196260-1,12346656.0
20196260-2,12346656.0
20196260-3,12346656.0
20196260-4,12346656.0
20006959-2,287272.0
20006959-3,2872720.0
20006959-1,2872720.0
20006958-1,7181800.0
20037403-1,318312.0
20028460-1,318312.0
20028461-1,1591560.0
19983582-3,318312.0
19983582-5,318312.0
19983582-1,159156.0
19983582-2,159156.0
19983582-4,159156.0
19983583-2,636624.0
19983583-1,318312.0
19983583-3,318312.0
20035350-1,572961.6
20035350-3,572961.6
20035350-2,954936.0
20035350-4,954936.0
19983585-2,3183120.0
19983585-1,1591560.0
19983585-3,1591560.0
20065542-1,31831.2
20065542-4,318312.0
20065542-2,95493.6
20065542-3,159156.0
20065544-1,63662.4
20065544-4,636624.0
20065544-2,190987.2
20065544-3,318312.0
20057370-1,318312.0
20057370-4,3183120.0
20057370-2,954936.0
20057370-3,1591560.0
20078018-1,636624.0
20053627-1,636624.0
20053627-2,636624.0
20057705-1,3183120.0
20076194-1,381974.4
20048091-1,1591560.0
20023646-1,63662.4
20046845-1,63662.4
20046846-1,318312.0
20108601-1,2279720.0
20051082-1,45594.4
20051082-5,45594.4
20051082-2,91188.8
20051082-6,91188.8
20051082-3,136783.2
20051082-7,136783.2
20051082-4,227972.0
20051082-8,227972.0
20052592-1,227972.0
20052592-5,227972.0
20052592-2,455944.0
20052592-6,455944.0
20052592-3,683916.0
20052592-7,683916.0
20052592-4,1139860.0
20052592-8,1139860.0
19943741-2,455944.0
19943741-1,227972.0
19943741-3,227972.0
19943740-2,2279720.0
19943740-1,1139860.0
19943740-3,1139860.0
20100057-2,227972.0
20090268-2,227972.0
20100057-1,113986.0
20100057-3,113986.0
20100057-4,113986.0
20090268-1,113986.0
20024899-3,455944.0
20024899-7,455944.0
20118404-2,455944.0
20024899-4,911888.0
20024899-8,911888.0
20024899-1,113986.0
20024899-5,113986.0
20024899-2,227972.0
20024899-6,227972.0
20118404-1,227972.0
20024901-3,2279720.0
20024901-7,2279720.0
20024901-4,4559440.0
20024901-8,4559440.0
20024901-1,569930.0
20024901-5,569930.0
20024901-2,1139860.0
20024901-6,1139860.0
20020467-1,58786.97
20020467-2,58786.97
20020466-10,71184.75
20020466-4,16609.78
20020466-9,16609.78
20020466-2,71184.75
20020466-5,71184.75
20020466-7,71184.75
20020466-1,16609.78
20020466-6,16609.78
20020466-3,213554.25
20020466-8,213554.25
20188809-2,28473.9
20073104-1,4745.65
20188809-1,71184.75
20171579-2,71184.75
20171579-5,71184.75
20171579-1,16609.78
20171579-4,16609.78
20171579-3,213554.25
20171579-6,213554.25
20177501-1,71184.75
20177501-2,213554.25
20115124-4,2372.83
20115124-5,23728.25
20115124-7,4745.65
20115124-6,71184.75
20115124-1,71184.75
20115124-2,142369.5
20115124-3,213554.25
20018742-2,43160.0
20018742-3,60424.0
20018742-4,86320.0
20018742-5,120848.0
20018742-6,129480.0
20018742-1,30212.0
20049946-2,21580.0
20049946-9,258960.0
20049946-3,30212.0
20049946-4,43160.0
20049946-5,60424.0
20049946-6,64740.0
20049946-7,129480.0
20049946-1,15106.0
20049946-8,194220.0
20049948-2,32370.0
20049948-3,45318.0
20049948-4,64740.0
20049948-5,90636.0
20049948-6,97110.0
20049948-1,22659.0
20138390-1,21580.0
20138390-2,64740.0
20049944-2,39760.0
20049944-9,477120.0
20049944-3,55664.0
20049944-4,79520.0
20049944-5,111328.0
20049944-6,119280.0
20049944-7,238560.0
20049944-1,27832.0
20049944-8,357840.0
20049941-2,59640.0
20049941-9,715680.0
20049941-3,83496.0
20049941-4,119280.0
20049941-5,166992.0
20049941-6,178920.0
20049941-7,357840.0
20049941-1,41748.0
20049941-8,536760.0
20049947-2,79520.0
20049947-3,111328.0
20049947-6,159040.0
20049947-4,222656.0
20049947-5,238560.0
20049947-1,55664.0
20049945-2,99400.0
20049945-3,139160.0
20049945-4,198800.0
20049945-5,278320.0
20049945-6,298200.0
20049945-1,69580.0
20052257-5,9940.0
20052257-13,99400.0
20052257-15,119280.0
20052257-2,13916.0
20052257-6,19880.0
20052257-3,27832.0
20052257-8,29820.0
20052257-9,39760.0
20052257-10,49700.0
20052257-4,55664.0
20052257-11,59640.0
20052257-1,6958.0
20052257-12,89460.0
20052257-14,89460.0
20018741-2,19880.0
20018741-9,238560.0
20018741-3,27832.0
20018741-4,39760.0
20018741-5,55664.0
20018741-6,59640.0
20018741-7,119280.0
20018741-1,13916.0
20018741-8,178920.0
20170934-2,10432.0
20170934-9,10432.0
20170934-10,29209.6
20170934-3,29209.6
20170934-11,31296.0
