laboratorio,proveedor,cum,descripcion,precio,principio_activo,precio_maximo_venta,circular_origen,diferencia_valor,diferencia_pct,motivo,ratio_precio_vs_regulado
MSN,SOLINSA FEBRERO,20167332-2,LURASIDONA 40MG C*30 TAB (LURALEP) - MSN,4.6,LURASIDONA,,,,,SIN_REGULACION_CNPMDM,
MSN,SOLINSA FEBRERO,20167332-5,LURASIDONA 80MG C*30 TAB (LURALEP) - MSN,6.0,LURASIDONA,,,,,SIN_REGULACION_CNPMDM,
LIMINAL,SOLINSA FEBRERO,20167597-1,DIAZOXIDO 50MG/ML (5%) SUSP ORL C*1 FCO X 30ML (UPGLYCEM) - LIMINAL,390.0,DIAZOXIDO,,,,,SIN_REGULACION_CNPMDM,
EXELTIS,SOLINSA FEBRERO,20167766-1,DROSPIRENONA 4MG TAB CX28 (SLINDA) - EXELTIS,1.135,DROSPIRENONA,,,,,SIN_REGULACION_CNPMDM,
PFIZER,SOLINSA FEBRERO,20167785-1,RITUXIMAB 100MG/10ML SOL INY VIALX10ML CX1 (RUXIENCE) - PFIZER,253.0,RITUXIMAB,,,,,SIN_REGULACION_CNPMDM,
PFIZER,SOLINSA FEBRERO,20167785-2,RITUXIMAB 500MG/50ML SOL INY VIALX50ML CX1 (RUXIENCE) - PFIZER,973.0,RITUXIMAB,,,,,SIN_REGULACION_CNPMDM,
VESALIUS PHARMA,SOLINSA FEBRERO,20168629-3,FLUDROCORTISONA 0.1MG FCO*100 TAB (FLOCURTIN) - VESALIUS PHARMA,917.0,FLUDROCORTISONA,,,,,SIN_REGULACION_CNPMDM,
CYH LAB,SOLINSA FEBRERO,20168747-1,LACOSAMIDA 50MG C*30 TAB - CYH LAB,535.0,LACOSAMIDA,,,,,SIN_REGULACION_CNPMDM,
CYH LAB,SOLINSA FEBRERO,20168748-1,LACOSAMIDA 150MG TAB CX30 - CYH LAB,1.292,LACOSAMIDA,,,,,SIN_REGULACION_CNPMDM,
FAES FARMA,SOLINSA FEBRERO,20168881-1,BILASTINA 2.5MG/ML (0.25%) SOL ORL FCOX120ML CX1 (BILAXTEN) - FAES FARMA,79.766,BILASTINA,,,,,SIN_REGULACION_CNPMDM,
TECNOFAR TQ,SOLINSA FEBRERO,20168919-2,ALGINATO DE SODIO+BICARBONATO DE SODIO+MAGALDRATO+SIMETICONA (5G+2.67G+8G+1.2G)/100ML SUSP ORL FCOX240ML CX1 (GASTROFAST ADVANCE MENTA) - TECNOFAR TQ,54.895,ALGINATO DE SODIO+BICARBONATO DE SODIO+MAGALDRATO+SIMETICONA,,,,,SIN_REGULACION_CNPMDM,
TECNOFAR TQ,SOLINSA FEBRERO,20168919-8,ALGINATO DE SODIO+BICARBONATO DE SODIO+MAGALDRATO+SIMETICONA (5G+2.67G+8G+1.2G)/100ML SUSP ORL SOBX10ML CX12 (GASTROFAST ADVANCE) - TECNOFAR TQ,2.61,ALGINATO DE SODIO+BICARBONATO DE SODIO+MAGALDRATO+SIMETICONA,,,,,SIN_REGULACION_CNPMDM,
NOVAMED,SOLINSA FEBRERO,20169626-1,VALACICLOVIR HCL 500MG TAB CX10 (VALCLOMED) - NOVAMED,3.342,VALACICLOVIR HCL,,,,,SIN_REGULACION_CNPMDM,
NOVAMED,SOLINSA FEBRERO,20169626-3,VALACICLOVIR HCL 1000MG TAB CX21 (VALCLOMED) - NOVAMED,2.723,VALACICLOVIR HCL,,,,,SIN_REGULACION_CNPMDM,
LEGRAND,SOLINSA FEBRERO,20169657-1,DASATINIB 100MG C*30 TAB (DASINIB) - LEGRAND,23.919,DASATINIB,,,,,SIN_REGULACION_CNPMDM,
A. MENARINI,SOLINSA FEBRERO,20169666-8,DEXKETOPROFENO+TRAMADOL 25MG+75MG TAB CX10 (SKUDEXA) - A. MENARINI,6.53,DEXKETOPROFENO+TRAMADOL,,,,,SIN_REGULACION_CNPMDM,
LEGRAND,SOLINSA FEBRERO,20169670-1,DASATINIB 140MG C*30 TAB (DASINIB) - LEGRAND,201.952,DASATINIB,,,,,SIN_REGULACION_CNPMDM,
A. MENARINI,SOLINSA FEBRERO,20169730-3,HIDROCLOROTIAZIDA+NEBIVOLOL 12.5MG+5MG TAB CX14 (NEBILET PLUS) - A. MENARINI,2.57,HIDROCLOROTIAZIDA+NEBIVOLOL,,,,,SIN_REGULACION_CNPMDM,
GERCO,SOLINSA FEBRERO,20170757-5,MENTOL+SALICILATO DE METILO (1G+12G)/100ML SOL TOP SPRAYX200ML (FORZ SPORT) - GERCO,56.596,MENTOL+SALICILATO DE METILO,,,,,SIN_REGULACION_CNPMDM,
NOVO NORDISK,SOLINSA FEBRERO,20171148-1,SEMAGLUTIDA 3MG TAB CX30 (RYBELSUS) - NOVO NORDISK,7.9,SEMAGLUTIDA,,,,,SIN_REGULACION_CNPMDM,
VESALIUS PHARMA,SOLINSA FEBRERO,20171378-1,CINACALCET 30MG TAB CX30 (CINALTIUS) - VESALIUS PHARMA,1.645,CINACALCET,,,,,SIN_REGULACION_CNPMDM,
EXELTIS,SOLINSA FEBRERO,20171579-2,DUTASTERIDE+TAMSULOSINA 0.5MG+0.4MG CAP FCOX30 (HIPERDEXT) - EXELTIS,869.0,DUTASTERIDE+TAMSULOSINA,,,,,SIN_REGULACION_CNPMDM,
PROCAPS,SOLINSA FEBRERO,20171823-3,LEVOCETIRIZINA+MONTELUKAST 5MG+10MG C*30 CAP (RENESTEX) - PROCAPS,4.415,LEVOCETIRIZINA+MONTELUKAST,,,,,SIN_REGULACION_CNPMDM,
GLAXOSMITHKLINE,SOLINSA FEBRERO,20171830-1,DOLUTEGRAVIR+LAMIVUDINA 50MG+300MG TAB FCOX30 CX1 (DOVATO) - GLAXOSMITHKLINE,12.9,DOLUTEGRAVIR+LAMIVUDINA,,,,,SIN_REGULACION_CNPMDM,
NASHEL,SOLINSA FEBRERO,20172297-1,SUBSALICILATO DE BISMUTO 1.75G/100ML (1.75%) SUSP ORL FCOX120ML CX1 (BISLAKSO) - NASHEL,13.4,SUBSALICILATO DE BISMUTO,,,,,SIN_REGULACION_CNPMDM,
BIOQUIFAR,SOLINSA FEBRERO,20172406-3,LANSOPRAZOL 30MG C*250 CAP LIB RET (DIZMOPRAZ) - BIOQUIFAR,163.0,LANSOPRAZOL,,,,,SIN_REGULACION_CNPMDM,
FAES FARMA,SOLINSA FEBRERO,20172610-1,BILASTINA 10MG TAB ORODISP CX10 (BILAXTEN) - FAES FARMA,485.0,BILASTINA,,,,,SIN_REGULACION_CNPMDM,
MEGALABS,SOLINSA FEBRERO,20173007-1,ADAPALENO+PEROXIDO DE BENZOILO (0.3G+2.5G)/100G GEL TOP TUBX30G CX1 (ZUDENINA PB FORTE) - MEGALABS,84.735,ADAPALENO+PEROXIDO DE BENZOILO,,,,,SIN_REGULACION_CNPMDM,
MEGALABS,SOLINSA FEBRERO,20173012-1,ADAPALENO+PEROXIDO DE BENZOILO (0.1G+2.5G)/100G GEL TOP TUBX30G CX1 (ZUDENINA PB) - MEGALABS,57.51,ADAPALENO+PEROXIDO DE BENZOILO,,,,,SIN_REGULACION_CNPMDM,
HETERO,SOLINSA FEBRERO,20173116-2,ARIPIPRAZOL 30MG TAB CX30 (STROZOVEN) - HETERO,470.0,ARIPIPRAZOL,,,,,SIN_REGULACION_CNPMDM,
JANSSEN,SOLINSA FEBRERO,20173530-1,SELEXIPAG 200MCG TAB CX140 (UPTRAVI) - JANSSEN,48.0,SELEXIPAG,,,,,SIN_REGULACION_CNPMDM,
JANSSEN,SOLINSA FEBRERO,20173530-3,SELEXIPAG 400MCG TAB CX60 (UPTRAVI) - JANSSEN,96.0,SELEXIPAG,,,,,SIN_REGULACION_CNPMDM,
JANSSEN,SOLINSA FEBRERO,20173530-5,SELEXIPAG 800MCG TAB CX60 (UPTRAVI) - JANSSEN,192.0,SELEXIPAG,,,,,SIN_REGULACION_CNPMDM,
NOVAMED,SOLINSA FEBRERO,20173673-1,AMBROXOL 30MG/5ML JBE FCOX120ML CX1 (MUXOL FLEM ADULTOS) - NOVAMED,26.561,AMBROXOL,,,,,SIN_REGULACION_CNPMDM,
NOVAMED,SOLINSA FEBRERO,20173837-3,ACETAMINOFEN+HIDROCODONA BITARTRATO 325MG+5MG TAB CX30 (ADOL PRO) - NOVAMED,475.0,ACETAMINOFEN+HIDROCODONA BITARTRATO,,,,,SIN_REGULACION_CNPMDM,
NORDIC GROUP,SOLINSA FEBRERO,20173957-3,METOTREXATO 15MG/0.6ML (2.5%) SOL INY JERPREX0.6ML CX1 (NORDIXATE) - NORDIC GROUP,48.0,METOTREXATO,,,,,SIN_REGULACION_CNPMDM,
NORDIC GROUP,SOLINSA FEBRERO,20173957-4,METOTREXATO 20MG/0.8ML (2.5%) SOL INY JERPREX0.8ML CX1 (NORDIXATE) - NORDIC GROUP,60.0,METOTREXATO,,,,,SIN_REGULACION_CNPMDM,
NORDIC GROUP,SOLINSA FEBRERO,20173957-5,METOTREXATO 25MG/ML (2.5%) SOL INY JERPREX1ML CX1 (NORDIXATE) - NORDIC GROUP,94.407,METOTREXATO,,,,,SIN_REGULACION_CNPMDM,
ALKEM,SOLINSA FEBRERO,20174416-2,MICOFENOLATO SODICO 180MG TAB LIB RET CX120 (MYCOKEM-DR) - ALKEM,1.533,MICOFENOLATO SODICO,,,,,SIN_REGULACION_CNPMDM,
ALKEM,SOLINSA FEBRERO,20174420-2,MICOFENOLATO SODICO 360MG TAB LIB RET CX120 (MYCOKEM-DR) - ALKEM,2.49,MICOFENOLATO SODICO,,,,,SIN_REGULACION_CNPMDM,
WILLOW PHARMA,SOLINSA FEBRERO,20175165-4,RASAGILINA 1MG TAB CX30 (RASAMOVIL) - WILLOW PHARMA,1.13,RASAGILINA,,,,,SIN_REGULACION_CNPMDM,
JANSSEN,SOLINSA FEBRERO,20175245-1,IBRUTINIB 140MG TAB CX30 (IMBRUVICA) - JANSSEN,210.0,IBRUTINIB,,,,,SIN_REGULACION_CNPMDM,
JANSSEN,SOLINSA FEBRERO,20175246-1,IBRUTINIB 560MG TAB CX30 (IMBRUVICA) - JANSSEN,840.0,IBRUTINIB,,,,,SIN_REGULACION_CNPMDM,
JANSSEN,SOLINSA FEBRERO,20175249-1,IBRUTINIB 420MG TAB CX30 (IMBRUVICA) - JANSSEN,618.0,IBRUTINIB,,,,,SIN_REGULACION_CNPMDM,
GALDERMA,SOLINSA FEBRERO,201754-1,LIMECICLINA (TETRACICLINA) 204MG (EQ 150MG) CAP CX16 (TETRALYSAL) - GALDERMA,4.354,LIMECICLINA (TETRACICLINA),,,,,SIN_REGULACION_CNPMDM,
XINETIX PHARMA,SOLINSA FEBRERO,20175536-1,ACIDO TIOCTICO (ALFALIPOICO) 600MG TAB CX30 (AKIOTIX) - XINETIX PHARMA,1.173,ACIDO TIOCTICO (ALFALIPOICO),,,,,SIN_REGULACION_CNPMDM,
PROFAMILIA,SOLINSA FEBRERO,20175926-2,ACETATO MEDROXIPROGESTERONA 150MG/1ML SUSP INY VIALX1ML CX25 (ILEINE) - PROFAMILIA,8.71,ACETATO MEDROXIPROGESTERONA,,,,,SIN_REGULACION_CNPMDM,
NUTRABIOTICS,SOLINSA FEBRERO,20176603-2,ACIDO TIOCTICO (ALFALIPOICO) 600MG TAB FCOX60 (A-LIPOR P.O) - NUTRABIOTICS,3.05,ACIDO TIOCTICO (ALFALIPOICO),,,,,SIN_REGULACION_CNPMDM,
PROCAPS,SOLINSA FEBRERO,20176701-1,VITAMINA D3 14.000UI CAP CX4 (DEFEROL) - PROCAPS,2.765,VITAMINA D3,,,,,SIN_REGULACION_CNPMDM,
PROCAPS,SOLINSA FEBRERO,20176701-2,VITAMINA D3 14.000UI CAP CX8 (DEFEROL) - PROCAPS,2.765,VITAMINA D3,,,,,SIN_REGULACION_CNPMDM,
ASTRAZENECA,SOLINSA FEBRERO,20176758-1,CICLOSILICATO DE SODIO+ZIRCONIO 10G POL SUSP ORL SACHETX10G CX3 (LOKELMA) - ASTRAZENECA,69.999,CICLOSILICATO DE SODIO+ZIRCONIO,,,,,SIN_REGULACION_CNPMDM,
ARIS PHARMA,SOLINSA FEBRERO,20176786-1,HIDROXICINA 100MG/2ML SOL INY AMPX2ML CX5 (HYDROXISTAL) - ARIS PHARMA,6.999,HIDROXICINA,,,,,SIN_REGULACION_CNPMDM,
BLASKOV,SOLINSA FEBRERO,20176902-1,CROMOGLICATO DE SODIO 40MG/ML (4%) SOL OFT GTS FCOX5ML CX1 (TIKOJ) - BLASKOV,7.8,CROMOGLICATO DE SODIO,,,,,SIN_REGULACION_CNPMDM,
FRESENIUS KABI,SOLINSA FEBRERO,20177223-3,ADALIMUMAB 40MG/0.8ML SOL INY PEN PREX0.8ML CX2 (IDACIO) - FRESENIUS KABI,370.732,ADALIMUMAB,,,,,SIN_REGULACION_CNPMDM,
FARMACEUTICA PARAGUAYA,SOLINSA FEBRERO,20177233-5,RIVAROXABAN 20MG TAB CX30 (XAROBAN) - FARMACEUTICA PARAGUAYA,784.0,RIVAROXABAN,,,,,SIN_REGULACION_CNPMDM,
FARMACEUTICA PARAGUAYA,SOLINSA FEBRERO,20177233-7,RIVAROXABAN 15MG TAB CX30 (XAROBAN) - FARMACEUTICA PARAGUAYA,784.0,RIVAROXABAN,,,,,SIN_REGULACION_CNPMDM,
GEDEON RICHTER,SOLINSA FEBRERO,20177308-12,TERIPARATIDA 250MCG/ML SOL INY PEN PREX2.4ML CX1 (TERROSA) - GEDEON RICHTER,548.445,TERIPARATIDA,,,,,SIN_REGULACION_CNPMDM,
PFIZER,SOLINSA FEBRERO,20177491-3,TALAZOPARIB 1MG C*1 FCO X 30 CAP (TALZENNA) - PFIZER,682.0,TALAZOPARIB,,,,,SIN_REGULACION_CNPMDM,
DERMAPLUS,SOLINSA FEBRERO,20177540-1,MOMETASONA 0.1G/100G EMUL TOP FCOX60ML CX1 (MOMESOFT) - DERMAPLUS,69.147,MOMETASONA,,,,,SIN_REGULACION_CNPMDM,
HETERO,SOLINSA FEBRERO,20177575-2,ERLOTINIB 150MG TAB CX30 (ERLIB) - HETERO,110.0,ERLOTINIB,,,,,SIN_REGULACION_CNPMDM,
HETERO,SOLINSA FEBRERO,20177578-1,LENALIDOMIDA 25MG CAP CX21 (LINALIDO) - HETERO,19.488,LENALIDOMIDA,,,,,SIN_REGULACION_CNPMDM,
NEVOX FARMA,SOLINSA FEBRERO,20177646-2,ACETAMINOFEN+CAFEINA+IBUPROFENO 250MG+65MG+200MG TAB CX60 (NEXAID) - NEVOX FARMA,740.0,ACETAMINOFEN+CAFEINA+IBUPROFENO,,,,,SIN_REGULACION_CNPMDM,
HETERO,SOLINSA FEBRERO,20177657-1,LENALIDOMIDA 5MG CAP CX21 (LINALIDO) - HETERO,19.488,LENALIDOMIDA,,,,,SIN_REGULACION_CNPMDM,
HETERO,SOLINSA FEBRERO,20177661-1,LENALIDOMIDA 10MG CAP CX21 (LINALIDO) - HETERO,19.488,LENALIDOMIDA,,,,,SIN_REGULACION_CNPMDM,
HETERO,SOLINSA FEBRERO,20177663-1,LENALIDOMIDA 15MG CAP CX21 (LINALIDO) - HETERO,19.488,LENALIDOMIDA,,,,,SIN_REGULACION_CNPMDM,
ASTRAZENECA,SOLINSA FEBRERO,20178017-1,CICLOSILICATO DE SODIO+ZIRCONIO 5G POL SUSP ORL SACHETX5G CX30 (LOKELMA) - ASTRAZENECA,43.1,CICLOSILICATO DE SODIO+ZIRCONIO,,,,,SIN_REGULACION_CNPMDM,
ECAR,SOLINSA FEBRERO,20178033-1,FEXOFENADINA 120MG TAB CX10 - ECAR,355.0,FEXOFENADINA,,,,,SIN_REGULACION_CNPMDM,
ECAR,SOLINSA FEBRERO,20178033-15,FEXOFENADINA 120MG TAB CX500 - ECAR,246.0,FEXOFENADINA,,,,,SIN_REGULACION_CNPMDM,
ASTELLAS,SOLINSA FEBRERO,20178073-1,ENZALUTAMIDA 80MG TAB CX56 (XTANDI) - ASTELLAS,88.899,ENZALUTAMIDA,,,,,SIN_REGULACION_CNPMDM,
ABBVIE,SOLINSA FEBRERO,20178268-1,UPADACITINIB 15MG C*1 FCO X 30 TAB LIB PRO (RINVOQ) - ABBVIE,81.9,UPADACITINIB,,,,,SIN_REGULACION_CNPMDM,
LA SANTE,SOLINSA FEBRERO,20178284-1,IVABRADINA 7.5MG TAB CX30 (IVAZYD) - LA SANTE,2.275,IVABRADINA,,,,,SIN_REGULACION_CNPMDM,
HETERO,SOLINSA FEBRERO,20178300-1,ADALIMUMAB 40MG/0.8ML SOL INY JERPREX0.8ML CX1 (PAMERA) - HETERO,205.0,ADALIMUMAB,,,,,SIN_REGULACION_CNPMDM,
LA SANTE,SOLINSA FEBRERO,20178599-1,ABIRATERONA 500MG TAB FCOX60 CX1 (ABIRAPROST) - LA SANTE,53.2,ABIRATERONA,,,,,SIN_REGULACION_CNPMDM,
VITALIS,SOLINSA FEBRERO,20178642-3,BETAMETASONA 8MG/2ML SOL INY AMPX2ML CX10 - VITALIS,742.0,BETAMETASONA,,,,,SIN_REGULACION_CNPMDM,
ASPIRO PHARMA,SOLINSA FEBRERO,20178975-1,FOSAPREPITANT DIMEGLUMINA 150MG POL INY VIAL CX10 (FOPITANT) - ASPIRO PHARMA,59.0,FOSAPREPITANT DIMEGLUMINA,,,,,SIN_REGULACION_CNPMDM,
GENYX,SOLINSA FEBRERO,20179118-1,DEXAMETASONA 1MG/5ML SOL ORL FCO*120ML (MYECORT) - GENYX,49.0,DEXAMETASONA,,,,,SIN_REGULACION_CNPMDM,
LAFRANCOL,SOLINSA FEBRERO,20179259-2,CLARITROMICINA 125MG/5ML POL GRAN FCOX50ML CX1 (KLARICID) - LAFRANCOL,63.147,CLARITROMICINA,,,,,SIN_REGULACION_CNPMDM,
EUROFARMA,SOLINSA FEBRERO,20179289-1,BETAMETASONA DIPROPIONATO+BETAMETASONA FOSFATO (5MG+2MG)/ML SUSP INY VIALX1ML CX1 (BETATREINTA) - EUROFARMA,4.99,BETAMETASONA DIPROPIONATO+BETAMETASONA FOSFATO,,,,,SIN_REGULACION_CNPMDM,
NEVOX FARMA,SOLINSA FEBRERO,20179336-1,ACETAMINOFEN+CAFEINA+CETIRIZINA+FENILEFRINA 500MG+30MG+5MG+10MG CAP CX100 (ATHENGRIPP) - NEVOX FARMA,461.0,ACETAMINOFEN+CAFEINA+CETIRIZINA+FENILEFRINA,,,,,SIN_REGULACION_CNPMDM,
SEVEN PHARMA,SOLINSA FEBRERO,20179476-1,PROPOFOL 10MG/ML (1%) EMUL INY VIALX20ML CX1 (SEVOFOL) - SEVEN PHARMA,3.999,PROPOFOL,,,,,SIN_REGULACION_CNPMDM,
SIEGFRIED,SOLINSA FEBRERO,20179583-1,IVERMECTINA 1G/100G (1%) CREM TOP C*1 TUB X 30G (QUANOX) - SIEGFRIED,54.59,IVERMECTINA,,,,,SIN_REGULACION_CNPMDM,
VICAR,SOLINSA FEBRERO,20179940-1,ERTAPENEM 1G POL INY VIAL CX10 - VICAR,68.144,ERTAPENEM,,,,,SIN_REGULACION_CNPMDM,
VICAR,SOLINSA FEBRERO,20179998-1,CEFEPIMA 1G POL INY VIAL CX10 - VICAR,3.09,CEFEPIMA,,,,,SIN_REGULACION_CNPMDM,
GENYX,SOLINSA FEBRERO,20180092-3,DEXAMETASONA 40MG TAB CX2 (MYECORT 40) - GENYX,63.0,DEXAMETASONA,,,,,SIN_REGULACION_CNPMDM,
BIOQUIFAR,SOLINSA FEBRERO,20186252-2,N-ACETILCISTEINA 200MG/5ML JBE FCOX120ML CX1 (ZIFLUVIS) - BIOQUIFAR,3.622,N-ACETILCISTEINA,,,,,SIN_REGULACION_CNPMDM,
GENLAB,SOLINSA FEBRERO,20187318-4,LACOSAMIDA 200MG TAB CX28 (LACOLEP) - GENLAB,1.134,LACOSAMIDA,,,,,SIN_REGULACION_CNPMDM,
GENLAB,SOLINSA FEBRERO,20187323-4,LACOSAMIDA 100MG TAB CX28 (LACOLEP) - GENLAB,627.0,LACOSAMIDA,,,,,SIN_REGULACION_CNPMDM,
NOVAMED,SOLINSA FEBRERO,20187399-3,FEXOFENADINA 120MG TAB CX30 (ALERMED) - NOVAMED,476.0,FEXOFENADINA,,,,,SIN_REGULACION_CNPMDM,
NEVOX FARMA,SOLINSA FEBRERO,20187635-3,MOSAPRIDA+SIMETICONA 5MG+200MG C*30 TAB (PRIDAS) - NEVOX FARMA,1.008,MOSAPRIDA+SIMETICONA,,,,,SIN_REGULACION_CNPMDM,
ELI LILLY,SOLINSA FEBRERO,20187776-1,ABEMACICLIB 150MG TAB CX60 (VERZENIO) - ELI LILLY,240.817,ABEMACICLIB,,,,,SIN_REGULACION_CNPMDM,
ELI LILLY,SOLINSA FEBRERO,20187782-1,ABEMACICLIB 50MG TAB CX30 (VERZENIO) - ELI LILLY,93.0,ABEMACICLIB,,,,,SIN_REGULACION_CNPMDM,
SALUS PHARMA,SOLINSA FEBRERO,20187965-5,MEMANTINA 20MG TAB CX100 (ALZANTINA) - SALUS PHARMA,480.0,MEMANTINA,,,,,SIN_REGULACION_CNPMDM,
ELI LILLY,SOLINSA FEBRERO,20188001-1,ABEMACICLIB 100MG TAB CX30 (VERZENIO) - ELI LILLY,185.5,ABEMACICLIB,,,,,SIN_REGULACION_CNPMDM,
HETERO,SOLINSA FEBRERO,20188200-1,DABIGATRAN 150MG CAP CX30 (DAGITRAN) - HETERO,1.503,DABIGATRAN,,,,,SIN_REGULACION_CNPMDM,
SANOFI,SOLINSA FEBRERO,20188371-1,EZETIMIBA+ROSUVASTATINA 10MG+40MG TAB CX30 (ZENIBE) - SANOFI,3.498,EZETIMIBA+ROSUVASTATINA,,,,,SIN_REGULACION_CNPMDM,
SANOFI,SOLINSA FEBRERO,20188373-2,EZETIMIBA+ROSUVASTATINA 10MG+20MG TAB CX30 (ZENIBE) - SANOFI,1.122,EZETIMIBA+ROSUVASTATINA,,,,,SIN_REGULACION_CNPMDM,
MK,SOLINSA FEBRERO,20188697-1,ACICLOVIR 5G/100G (5%) CREM TOP TUBX10G CX1 (ACICLOVIR) - MK,7.883,ACICLOVIR,,,,,SIN_REGULACION_CNPMDM,
LEGRAND,SOLINSA FEBRERO,20188809-1,DUTASTERIDE+TAMSULOSINA 0.5MG+0.4MG CAP CX30 (DUTAZ DUO) - LEGRAND,940.0,DUTASTERIDE+TAMSULOSINA,,,,,SIN_REGULACION_CNPMDM,
TECNOFARMA,SOLINSA FEBRERO,20188837-3,BROMURO DE PINAVERIO+DIMETICONA 100MG+300MG CAP CX40 (PYNAZER-DUO) - TECNOFARMA,1.01,BROMURO DE PINAVERIO+DIMETICONA,,,,,SIN_REGULACION_CNPMDM,
HUMAN BIOSCIENCE,SOLINSA FEBRERO,20188923-1,DUTASTERIDA 0.5MG CAP CX30 - HUMAN BIOSCIENCE,755.0,DUTASTERIDA,,,,,SIN_REGULACION_CNPMDM,
ROSBLANK PHARMACEUTICAL,SOLINSA FEBRERO,20189126-1,ACIDO FOLINICO 50MG/5ML SOL INY AMPX5ML CX5 (FOLIBLANK) - ROSBLANK PHARMACEUTICAL,16.369,ACIDO FOLINICO,,,,,SIN_REGULACION_CNPMDM,
HUMAX,SOLINSA FEBRERO,20189546-1,CLONIXINATO DE LISINA+PROPINOX HCL (PARGEVERINA) 125MG+10MG TAB CX10 (FIRAC) - HUMAX,1.365,CLONIXINATO DE LISINA+PROPINOX HCL (PARGEVERINA),,,,,SIN_REGULACION_CNPMDM,
EXELTIS,SOLINSA FEBRERO,20189613-5,VENLAFAXINA 75MG TAB LIB PRO CX30 (PRYDER XR) - EXELTIS,490.0,VENLAFAXINA,,,,,SIN_REGULACION_CNPMDM,
ADS PHARMA,SOLINSA FEBRERO,20189657-1,AZUL DE METILENO 10MG/ML (1%) SOL INY C*5 AMP X 5ML - ADS PHARMA,31.94,AZUL DE METILENO,,,,,SIN_REGULACION_CNPMDM,
THE LABS,SOLINSA FEBRERO,20190010-1,SILDENAFIL 20MG TAB CX90 (SINDEVALFIR) - THE LABS,7.917,SILDENAFIL,,,,,SIN_REGULACION_CNPMDM,
MOMENTA FARMACEUTICA,SOLINSA FEBRERO,20190047-1,ACETAMINOFEN+TRAMADOL 325MG+37.5MG TAB CX10 (ZALEDOR-P) - MOMENTA FARMACEUTICA,253.0,ACETAMINOFEN+TRAMADOL,,,,,SIN_REGULACION_CNPMDM,
ECAR,SOLINSA FEBRERO,20190184-1,DIMENHIDRINATO 12.5MG/5ML SOL ORL FCOX60ML CX1 (PASEDOL) - ECAR,16.35,DIMENHIDRINATO,,,,,SIN_REGULACION_CNPMDM,
EUROFARMA,SOLINSA FEBRERO,20190439-3,DOMPERIDONA 10MG TAB CX30 (DOMPERIX) - EUROFARMA,110.0,DOMPERIDONA,,,,,SIN_REGULACION_CNPMDM,
TECNOQUIMICAS,SOLINSA FEBRERO,20190464-1,CICLOBENZAPRINA+CLONIXINATO 5MG+125MG CAP CX20 (BENRELAX) - TECNOQUIMICAS,1.083,CICLOBENZAPRINA+CLONIXINATO,,,,,SIN_REGULACION_CNPMDM,
GORAM,SOLINSA FEBRERO,20190638-2,ISONIAZIDA 300MG TAB CX10 (GOTBISON) - GORAM,1.999,ISONIAZIDA,,,,,SIN_REGULACION_CNPMDM,
MSN,SOLINSA FEBRERO,20190690-3,SOLIFENACINA SUCCINATO 5MG TAB CX30 (BLACIDEC) - MSN,1.099,SOLIFENACINA SUCCINATO,,,,,SIN_REGULACION_CNPMDM,
THE LABS,SOLINSA FEBRERO,20190766-1,RIOCIGUAT 1MG C*42 TAB (PULLMOGUAT) - THE LABS,71.0,RIOCIGUAT,,,,,SIN_REGULACION_CNPMDM,
THE LABS,SOLINSA FEBRERO,20190770-2,RIOCIGUAT 1.5MG TAB CX84 (PULLMOGUAT) - THE LABS,106.0,RIOCIGUAT,,,,,SIN_REGULACION_CNPMDM,
THE LABS,SOLINSA FEBRERO,20190774-2,RIOCIGUAT 2MG C*84 TAB (PULLMOGUAT) - THE LABS,111.4,RIOCIGUAT,,,,,SIN_REGULACION_CNPMDM,
MSN,SOLINSA FEBRERO,20190800-3,SOLIFENACINA SUCCINATO 10MG TAB CX30 (BLACIDEC) - MSN,2.172,SOLIFENACINA SUCCINATO,,,,,SIN_REGULACION_CNPMDM,
THE LABS,SOLINSA FEBRERO,20190805-2,RIOCIGUAT 2.5MG C*84 TAB (PULLMOGUAT) - THE LABS,111.4,RIOCIGUAT,,,,,SIN_REGULACION_CNPMDM,
COLMED,SOLINSA FEBRERO,20191433-3,MINOXIDIL 5G/100ML SOL TOP FCOX100ML CX1 (MINOXIDIL 5% FORTE) - COLMED,34.871,MINOXIDIL,,,,,SIN_REGULACION_CNPMDM,
MSN,SOLINSA FEBRERO,20191538-2,FEBUXOSTAT 80MG TAB CX30 (FEBUDAY) - MSN LABORATORIES,1.175,FEBUXOSTAT,,,,,SIN_REGULACION_CNPMDM,
SALUS PHARMA,SOLINSA FEBRERO,20191816-4,ACETAMINOFEN+N-BUTIL BROMURO DE HIOSCINA 325MG+10MG TAB CX100 (NODOL SPAS) - SALUS PHARMA,379.0,ACETAMINOFEN+N-BUTIL BROMURO DE HIOSCINA,,,,,SIN_REGULACION_CNPMDM,
ASCEND,SOLINSA FEBRERO,20192258-1,ACIDO CLAVULANICO+AMOXICILINA 125MG+875MG TAB CX14 (AMOKEM CV) - ASCEND,961.0,ACIDO CLAVULANICO+AMOXICILINA,,,,,SIN_REGULACION_CNPMDM,
SEVEN PHARMA,SOLINSA FEBRERO,20192471-1,POLIMIXINA B 500.000UI POL INY VIAL CX1 - SEVEN PHARMA,30.2,POLIMIXINA B,,,,,SIN_REGULACION_CNPMDM,
